YOR034C	YOR034C
YOR034C-A	YOR034C-A
YOR035C	YOR035C
YOR036W	YOR036W
YOR037W	YOR037W
YOR038C	YOR038C
YOR039W	YOR039W
YOR040W	YOR040W
snR9	snR9
YOR041C	YOR041C
YOR042W	YOR042W
snR62	snR62
YOR043W	YOR043W
YOR044W	YOR044W
YOR045W	YOR045W
YOR046C	YOR046C
YOR047C	YOR047C
YOR048C	YOR048C
YOR049C	YOR049C
YOR050C	YOR050C
YOR051C	YOR051C
YOR052C	YOR052C
YOR053W	YOR053W
YOR054C	YOR054C
YOR055W	YOR055W
YOR056C	YOR056C
YOR057W	YOR057W
YOR058C	YOR058C
tK(UUU)O	tK(UUU)O
YOR059C	YOR059C
YOR060C	YOR060C
YOR061W	YOR061W
YOR062C	YOR062C
YOR063W	YOR063W
YOR064C	YOR064C
YOR065W	YOR065W
YOR066W	YOR066W
YOR067C	YOR067C
YOR069W	YOR069W
YOR068C	YOR068C
YOR070C	YOR070C
YOR071C	YOR071C
YOR072W	YOR072W
YOR072W-A	YOR072W-A
tP(UGG)O2	tP(UGG)O2
YOR072W-B	YOR072W-B
YOR073W	YOR073W
YOR074C	YOR074C
YOR073W-A	YOR073W-A
YOR075W	YOR075W
YOR076C	YOR076C
YOR077W	YOR077W
YOR078W	YOR078W
YOR079C	YOR079C
YOR080W	YOR080W
YOR081C	YOR081C
YOR082C	YOR082C
YOR083W	YOR083W
YOR084W	YOR084W
YOR085W	YOR085W
YOR086C	YOR086C
tN(GUU)O2	tN(GUU)O2
YOR087W	YOR087W
YOR089C	YOR089C
YOR090C	YOR090C
YOR091W	YOR091W
YOR092W	YOR092W
YOR093C	YOR093C
YOR094W	YOR094W
YOR095C	YOR095C
YOR096W	YOR096W
YOR097C	YOR097C
YOR098C	YOR098C
YOR099W	YOR099W
YOR100C	YOR100C
YOR101W	YOR101W
YOR102W	YOR102W
YOR103C	YOR103C
YOR104W	YOR104W
YOR105W	YOR105W
YOR106W	YOR106W
YOR107W	YOR107W
YOR108W	YOR108W
YOR108C-A	YOR108C-A
YOR109W	YOR109W
YOR110W	YOR110W
YOR111W	YOR111W
YOR112W	YOR112W
YOR113W	YOR113W
YOR114W	YOR114W
YOR115C	YOR115C
YOR116C	YOR116C
YOR117W	YOR117W
YOR118W	YOR118W
YOR119C	YOR119C
YOR120W	YOR120W
YOR121C	YOR121C
YOR122C	YOR122C
YOR123C	YOR123C
YOR124C	YOR124C
YOR125C	YOR125C
YOR126C	YOR126C
YOR127W	YOR127W
YOR128C	YOR128C
YOR129C	YOR129C
YOR130C	YOR130C
tD(GUC)O	tD(GUC)O
YOR131C	YOR131C
YOR132W	YOR132W
YOR133W	YOR133W
YOR134W	YOR134W
YOR135C	YOR135C
YOR136W	YOR136W
YOR137C	YOR137C
YOR138C	YOR138C
YOR139C	YOR139C
YOR140W	YOR140W
YOR141C	YOR141C
YOR142W	YOR142W
tG(CCC)O	tG(CCC)O
YOR142W-B	YOR142W-B
YOR142W-A	YOR142W-A
YOR143C	YOR143C
YOR144C	YOR144C
YOR145C	YOR145C
YOR146W	YOR146W
YOR147W	YOR147W
YOR148C	YOR148C
YOR149C	YOR149C
YOR150W	YOR150W
YOR151C	YOR151C
YOR152C	YOR152C
YOR153W	YOR153W
YOR154W	YOR154W
YOR155C	YOR155C
YOR156C	YOR156C
YOR157C	YOR157C
YOR158W	YOR158W
YOR159C	YOR159C
YOR160W	YOR160W
YOR161C	YOR161C
YOR161W-A	YOR161W-A
YOR161W-B	YOR161W-B
YOR161C-C	YOR161C-C
YOR162C	YOR162C
YOR163W	YOR163W
YOR164C	YOR164C
YOR165W	YOR165W
YOR166C	YOR166C
YOR167C	YOR167C
YOR168W	YOR168W
YOR169C	YOR169C
YOR170W	YOR170W
YOR171C	YOR171C
YOR172W	YOR172W
YOR173W	YOR173W
YOR174W	YOR174W
YOR175C	YOR175C
YOR176W	YOR176W
tV(AAC)O	tV(AAC)O
YOR177C	YOR177C
YOR178C	YOR178C
YOR179C	YOR179C
YOR180C	YOR180C
YOR181W	YOR181W
YOR182C	YOR182C
YOR183W	YOR183W
YOR184W	YOR184W
snR36	snR36
YOR185C	YOR185C
YOR186W	YOR186W
YOR186C-A	YOR186C-A
YOR187W	YOR187W
YOR188W	YOR188W
YOR189W	YOR189W
YOR190W	YOR190W
YOR191W	YOR191W
YOR192C	YOR192C
YOR192C-C	YOR192C-C
YOR192C-B	YOR192C-B
YOR192C-A	YOR192C-A
tM(CAU)O1	tM(CAU)O1
YOR193W	YOR193W
YOR194C	YOR194C
YOR195W	YOR195W
YOR196C	YOR196C
YOR197W	YOR197W
YOR198C	YOR198C
YOR199W	YOR199W
YOR200W	YOR200W
YOR201C	YOR201C
YOR202W	YOR202W
YOR203W	YOR203W
YOR204W	YOR204W
YOR205C	YOR205C
YOR206W	YOR206W
YOR207C	YOR207C
YOR208W	YOR208W
YOR209C	YOR209C
YOR210W	YOR210W
YOR211C	YOR211C
YOR212W	YOR212W
YOR213C	YOR213C
YOR214C	YOR214C
YOR215C	YOR215C
YOR216C	YOR216C
YOR217W	YOR217W
YOR218C	YOR218C
YOR219C	YOR219C
YOR220W	YOR220W
YOR221C	YOR221C
YOR222W	YOR222W
snR35	snR35
YOR223W	YOR223W
YOR224C	YOR224C
YOR225W	YOR225W
YOR226C	YOR226C
YOR227W	YOR227W
YOR228C	YOR228C
YOR229W	YOR229W
YOR230W	YOR230W
YOR231W	YOR231W
YOR231C-A	YOR231C-A
YOR232W	YOR232W
YOR233W	YOR233W
YOR234C	YOR234C
YOR235W	YOR235W
snR17a	snR17a
YOR236W	YOR236W
YOR237W	YOR237W
YOR238W	YOR238W
YOR239W	YOR239W
YOR241W	YOR241W
YOR242C	YOR242C
YOR243C	YOR243C
YOR244W	YOR244W
YOR245C	YOR245C
YOR246C	YOR246C
YOR247W	YOR247W
YOR248W	YOR248W
YOR249C	YOR249C
YOR250C	YOR250C
YOR251C	YOR251C
YOR252W	YOR252W
YOR253W	YOR253W
YOR254C	YOR254C
YOR255W	YOR255W
YOR256C	YOR256C
YOR257W	YOR257W
YOR258W	YOR258W
YOR259C	YOR259C
YOR260W	YOR260W
YOR261C	YOR261C
YOR262W	YOR262W
YOR263C	YOR263C
YOR264W	YOR264W
YOR265W	YOR265W
YOR266W	YOR266W
YOR267C	YOR267C
YOR268C	YOR268C
YOR269W	YOR269W
YOR270C	YOR270C
YOR271C	YOR271C
snR8	snR8
YOR272W	YOR272W
YOR273C	YOR273C
YOR274W	YOR274W
YOR275C	YOR275C
YOR276W	YOR276W
YOR277C	YOR277C
snR31	snR31
snR5	snR5
YOR278W	YOR278W
YOR279C	YOR279C
YOR280C	YOR280C
YOR281C	YOR281C
YOR282W	YOR282W
YOR283W	YOR283W
YOR284W	YOR284W
YOR285W	YOR285W
YOR286W	YOR286W
YOR287C	YOR287C
YOR288C	YOR288C
YOR289W	YOR289W
tA(UGC)O	tA(UGC)O
YOR290C	YOR290C
YOR291W	YOR291W
YOR292C	YOR292C
YOR293W	YOR293W
YOR293C-A	YOR293C-A
YOR294W	YOR294W
YOR295W	YOR295W
YOR296W	YOR296W
YOR297C	YOR297C
YOR298W	YOR298W
YOR298C-A	YOR298C-A
YOR299W	YOR299W
YOR300W	YOR300W
YOR301W	YOR301W
YOR302W	YOR302W
YOR303W	YOR303W
YOR304W	YOR304W
YOR304C-A	YOR304C-A
YOR305W	YOR305W
YOR306C	YOR306C
YOR307C	YOR307C
YOR308C	YOR308C
YOR309C	YOR309C
YOR310C	YOR310C
YOR311C	YOR311C
YOR312C	YOR312C
YOR313C	YOR313C
YOR314W	YOR314W
YOR314W-A	YOR314W-A
YOR315W	YOR315W
YOR316C	YOR316C
YOR316C-A	YOR316C-A
YOR317W	YOR317W
YOR318C	YOR318C
YOR319W	YOR319W
YOR320C	YOR320C
YOR321W	YOR321W
YOR322C	YOR322C
YOR323C	YOR323C
YOR324C	YOR324C
YOR325W	YOR325W
YOR326W	YOR326W
YOR327C	YOR327C
YOR328W	YOR328W
YOR329C	YOR329C
YOR329W-A	YOR329W-A
YOR330C	YOR330C
YOR331C	YOR331C
YOR332W	YOR332W
YOR333C	YOR333C
YOR334W	YOR334W
YOR335C	YOR335C
YOR335W-A	YOR335W-A
YOR336W	YOR336W
YOR337W	YOR337W
YOR338W	YOR338W
YOR339C	YOR339C
YOR340C	YOR340C
YOR341W	YOR341W
YOR342C	YOR342C
YOR343C	YOR343C
YOR343W-B	YOR343W-B
YOR343W-A	YOR343W-A
tM(CAU)O2	tM(CAU)O2
YOR344C	YOR344C
tP(UGG)O3	tP(UGG)O3
YOR345C	YOR345C
YOR346W	YOR346W
YOR347C	YOR347C
YOR348C	YOR348C
YOR349W	YOR349W
YOR350C	YOR350C
YOR351C	YOR351C
YOR352W	YOR352W
YOR353C	YOR353C
YOR354C	YOR354C
YOR355W	YOR355W
YOR356W	YOR356W
YOR357C	YOR357C
YOR358W	YOR358W
YOR359W	YOR359W
YOR360C	YOR360C
YOR361C	YOR361C
YOR362C	YOR362C
YOR363C	YOR363C
YOR364W	YOR364W
YOR365C	YOR365C
YOR366W	YOR366W
YOR367W	YOR367W
YOR368W	YOR368W
YOR369C	YOR369C
YOR370C	YOR370C
YOR371C	YOR371C
YOR372C	YOR372C
YOR373W	YOR373W
YOR374W	YOR374W
YOR375C	YOR375C
YOR376W	YOR376W
YOR376W-A	YOR376W-A
YOR377W	YOR377W
YOR378W	YOR378W
YOR379C	YOR379C
YOR380W	YOR380W
YOR381W	YOR381W
YOR381W-A	YOR381W-A
YOR382W	YOR382W
YOR383C	YOR383C
YOR384W	YOR384W
YOR385W	YOR385W
YOR386W	YOR386W
YOR387C	YOR387C
YOR388C	YOR388C
YOR389W	YOR389W
YOR390W	YOR390W
YOR391C	YOR391C
YOR392W	YOR392W
YOR393W	YOR393W
YOR394W	YOR394W
YOR394C-A	YOR394C-A
YOR396W	YOR396W
YOR396C-A	YOR396C-A
YGL263W	YGL263W
YGL262W	YGL262W
YGL261C	YGL261C
YGL260W	YGL260W
YGL259W	YGL259W
YGL258W-A	YGL258W-A
YGL258W	YGL258W
YGL257C	YGL257C
YGL256W	YGL256W
YGL255W	YGL255W
YGL254W	YGL254W
YGL253W	YGL253W
YGL252C	YGL252C
YGL251C	YGL251C
YGL250W	YGL250W
YGL249W	YGL249W
YGL248W	YGL248W
YGL247W	YGL247W
YGL246C	YGL246C
YGL245W	YGL245W
YGL244W	YGL244W
YGL243W	YGL243W
YGL242C	YGL242C
YGL241W	YGL241W
YGL240W	YGL240W
YGL239C	YGL239C
YGL238W	YGL238W
YGL237C	YGL237C
YGL236C	YGL236C
YGL235W	YGL235W
YGL234W	YGL234W
YGL233W	YGL233W
YGL232W	YGL232W
YGL231C	YGL231C
YGL230C	YGL230C
YGL229C	YGL229C
YGL228W	YGL228W
YGL227W	YGL227W
YGL226C-A	YGL226C-A
YGL226W	YGL226W
tV(AAC)G3	tV(AAC)G3
YGL225W	YGL225W
YGL224C	YGL224C
YGL223C	YGL223C
YGL222C	YGL222C
YGL221C	YGL221C
YGL220W	YGL220W
YGL219C	YGL219C
YGL218W	YGL218W
YGL217C	YGL217C
YGL216W	YGL216W
YGL215W	YGL215W
YGL214W	YGL214W
YGL213C	YGL213C
YGL212W	YGL212W
YGL211W	YGL211W
YGL210W	YGL210W
YGL209W	YGL209W
YGL208W	YGL208W
YGL207W	YGL207W
YGL206C	YGL206C
YGL205W	YGL205W
tH(GUG)G1	tH(GUG)G1
YGL204C	YGL204C
YGL203C	YGL203C
tK(UUU)G1	tK(UUU)G1
YGL202W	YGL202W
YGL201C	YGL201C
tK(CUU)G1	tK(CUU)G1
YGL200C	YGL200C
YGL199C	YGL199C
YGL198W	YGL198W
YGL197W	YGL197W
YGL196W	YGL196W
YGL195W	YGL195W
YGL194C-A	YGL194C-A
YGL194C	YGL194C
YGL193C	YGL193C
YGL192W	YGL192W
YGL191W	YGL191W
YGL190C	YGL190C
YGL189C	YGL189C
YGL188C-A	YGL188C-A
YGL188C	YGL188C
YGL187C	YGL187C
YGL186C	YGL186C
YGL185C	YGL185C
YGL184C	YGL184C
YGL183C	YGL183C
YGL182C	YGL182C
YGL181W	YGL181W
YGL180W	YGL180W
YGL179C	YGL179C
YGL178W	YGL178W
YGL177W	YGL177W
YGL176C	YGL176C
YGL175C	YGL175C
YGL174W	YGL174W
YGL173C	YGL173C
YGL172W	YGL172W
YGL171W	YGL171W
YGL170C	YGL170C
tK(CUU)G2	tK(CUU)G2
YGL169W	YGL169W
YGL168W	YGL168W
YGL167C	YGL167C
YGL166W	YGL166W
YGL165C	YGL165C
YGL164C	YGL164C
YGL163C	YGL163C
YGL162W	YGL162W
YGL161C	YGL161C
YGL160W	YGL160W
YGL159W	YGL159W
tL(CAA)G1	tL(CAA)G1
YGL158W	YGL158W
YGL157W	YGL157W
YGL156W	YGL156W
YGL155W	YGL155W
YGL154C	YGL154C
YGL153W	YGL153W
YGL152C	YGL152C
YGL151W	YGL151W
YGL150C	YGL150C
YGL149W	YGL149W
YGL148W	YGL148W
YGL147C	YGL147C
YGL146C	YGL146C
YGL145W	YGL145W
YGL144C	YGL144C
YGL143C	YGL143C
YGL142C	YGL142C
YGL141W	YGL141W
YGL140C	YGL140C
YGL139W	YGL139W
YGL138C	YGL138C
YGL137W	YGL137W
YGL136C	YGL136C
YGL135W	YGL135W
YGL134W	YGL134W
YGL133W	YGL133W
YGL132W	YGL132W
YGL131C	YGL131C
YGL130W	YGL130W
YGL129C	YGL129C
YGL128C	YGL128C
YGL127C	YGL127C
YGL126W	YGL126W
YGL125W	YGL125W
YGL124C	YGL124C
YGL123W	YGL123W
YGL123C-A	YGL123C-A
YGL122C	YGL122C
YGL121C	YGL121C
YGL120C	YGL120C
YGL119W	YGL119W
tW(CCA)G1	tW(CCA)G1
YGL118C	YGL118C
YGL117W	YGL117W
YGL116W	YGL116W
YGL115W	YGL115W
YGL114W	YGL114W
YGL113W	YGL113W
YGL112C	YGL112C
YGL111W	YGL111W
YGL110C	YGL110C
YGL109W	YGL109W
YGL108C	YGL108C
YGL107C	YGL107C
YGL106W	YGL106W
YGL105W	YGL105W
YGL104C	YGL104C
YGL103W	YGL103W
YGL102C	YGL102C
YGL101W	YGL101W
YGL100W	YGL100W
YGL099W	YGL099W
snR82	snR82
YGL098W	YGL098W
tH(GUG)G2	tH(GUG)G2
YGL097W	YGL097W
YGL096W	YGL096W
tE(UUC)G1	tE(UUC)G1
YGL095C	YGL095C
YGL094C	YGL094C
YGL093W	YGL093W
YGL092W	YGL092W
YGL091C	YGL091C
YGL090W	YGL090W
YGL089C	YGL089C
YGL088W	YGL088W
snR10	snR10
YGL087C	YGL087C
YGL086W	YGL086W
YGL085W	YGL085W
YGL084C	YGL084C
YGL083W	YGL083W
YGL082W	YGL082W
YGL081W	YGL081W
YGL080W	YGL080W
YGL079W	YGL079W
YGL078C	YGL078C
YGL077C	YGL077C
YGL076C	YGL076C
snR39	snR39
snR39B	snR39B
YGL075C	YGL075C
YGL074C	YGL074C
YGL073W	YGL073W
YGL072C	YGL072C
YGL071W	YGL071W
YGL070C	YGL070C
YGL069C	YGL069C
YGL068W	YGL068W
YGL067W	YGL067W
YGL066W	YGL066W
YGL065C	YGL065C
YGL064C	YGL064C
YGL063W	YGL063W
YGL063C-A	YGL063C-A
YGL062W	YGL062W
YGL061C	YGL061C
YGL060W	YGL060W
YGL059W	YGL059W
YGL058W	YGL058W
YGL057C	YGL057C
YGL056C	YGL056C
YGL055W	YGL055W
YGL054C	YGL054C
tE(UUC)G2	tE(UUC)G2
YGL053W	YGL053W
YGL052W	YGL052W
YGL051W	YGL051W
tR(UCU)G1	tR(UCU)G1
YGL050W	YGL050W
YGL049C	YGL049C
YGL048C	YGL048C
YGL047W	YGL047W
tV(AAC)G1	tV(AAC)G1
YGL045W	YGL045W
YGL044C	YGL044C
YGL043W	YGL043W
YGL042C	YGL042C
YGL041C-B	YGL041C-B
YGL041W-A	YGL041W-A
YGL041C	YGL041C
YGL040C	YGL040C
tL(CAA)G2	tL(CAA)G2
YGL039W	YGL039W
YGL038C	YGL038C
YGL037C	YGL037C
YGL036W	YGL036W
YGL035C	YGL035C
YGL034C	YGL034C
YGL033W	YGL033W
YGL032C	YGL032C
YGL031C	YGL031C
YGL030W	YGL030W
YGL029W	YGL029W
tF(GAA)G	tF(GAA)G
YGL028C	YGL028C
YGL027C	YGL027C
YGL026C	YGL026C
YGL025C	YGL025C
YGL024W	YGL024W
YGL023C	YGL023C
YGL022W	YGL022W
YGL021W	YGL021W
YGL020C	YGL020C
YGL019W	YGL019W
YGL018C	YGL018C
YGL017W	YGL017W
YGL016W	YGL016W
YGL015C	YGL015C
YGL014W	YGL014W
YGL014C-A	YGL014C-A
YGL013C	YGL013C
YGL012W	YGL012W
YGL011C	YGL011C
YGL010W	YGL010W
YGL009C	YGL009C
YGL008C	YGL008C
YGL007C-A	YGL007C-A
YGL007W	YGL007W
YGL006W-A	YGL006W-A
YGL006W	YGL006W
YGL005C	YGL005C
YGL004C	YGL004C
YGL003C	YGL003C
YGL002W	YGL002W
YGL001C	YGL001C
YGR001C	YGR001C
YGR002C	YGR002C
YGR003W	YGR003W
YGR004W	YGR004W
YGR005C	YGR005C
YGR006W	YGR006W
YGR007W	YGR007W
YGR008C	YGR008C
YGR009C	YGR009C
YGR010W	YGR010W
YGR011W	YGR011W
YGR012W	YGR012W
YGR013W	YGR013W
YGR014W	YGR014W
YGR015C	YGR015C
YGR016W	YGR016W
YGR017W	YGR017W
YGR018C	YGR018C
YGR019W	YGR019W
YGR020C	YGR020C
YGR021W	YGR021W
YGR022C	YGR022C
YGR023W	YGR023W
tD(GUC)G1	tD(GUC)G1
YGR024C	YGR024C
YGR025W	YGR025W
YGR026W	YGR026W
YGR027C	YGR027C
YGR027W-A	YGR027W-A
YGR027W-B	YGR027W-B
tE(UUC)G3	tE(UUC)G3
YGR028W	YGR028W
YGR029W	YGR029W
tD(GUC)G2	tD(GUC)G2
snR46	snR46
YGR030C	YGR030C
YGR031W	YGR031W
YGR031C-A	YGR031C-A
YGR032W	YGR032W
YGR033C	YGR033C
YGR034W	YGR034W
YGR035C	YGR035C
YGR035W-A	YGR035W-A
YGR036C	YGR036C
YGR037C	YGR037C
YGR038W	YGR038W
tS(AGA)G	tS(AGA)G
YGR038C-B	YGR038C-B
YGR038C-A	YGR038C-A
YGR039W	YGR039W
YGR040W	YGR040W
YGR041W	YGR041W
YGR042W	YGR042W
YGR043C	YGR043C
YGR044C	YGR044C
YGR045C	YGR045C
YGR046W	YGR046W
YGR047C	YGR047C
YGR048W	YGR048W
YGR049W	YGR049W
YGR050C	YGR050C
YGR051C	YGR051C
YGR052W	YGR052W
YGR053C	YGR053C
YGR054W	YGR054W
YGR055W	YGR055W
YGR056W	YGR056W
YGR057C	YGR057C
YGR058W	YGR058W
YGR059W	YGR059W
snR48	snR48
YGR060W	YGR060W
YGR061C	YGR061C
YGR062C	YGR062C
YGR063C	YGR063C
YGR064W	YGR064W
YGR065C	YGR065C
YGR066C	YGR066C
YGR067C	YGR067C
YGR068C	YGR068C
YGR068W-A	YGR068W-A
YGR069W	YGR069W
YGR070W	YGR070W
YGR071C	YGR071C
YGR072W	YGR072W
YGR073C	YGR073C
YGR074W	YGR074W
YGR075C	YGR075C
YGR076C	YGR076C
YGR077C	YGR077C
YGR078C	YGR078C
YGR079W	YGR079W
YGR080W	YGR080W
YGR081C	YGR081C
YGR082W	YGR082W
YGR083C	YGR083C
YGR084C	YGR084C
YGR085C	YGR085C
YGR086C	YGR086C
YGR087C	YGR087C
YGR088W	YGR088W
YGR089W	YGR089W
tT(UGU)G1	tT(UGU)G1
YGR090W	YGR090W
YGR091W	YGR091W
YGR092W	YGR092W
YGR093W	YGR093W
YGR094W	YGR094W
YGR095C	YGR095C
YGR096W	YGR096W
YGR097W	YGR097W
YGR098C	YGR098C
YGR099W	YGR099W
YGR100W	YGR100W
YGR101W	YGR101W
YGR102C	YGR102C
YGR103W	YGR103W
YGR104C	YGR104C
YGR105W	YGR105W
YGR106C	YGR106C
tL(GAG)G	tL(GAG)G
tK(UUU)G2	tK(UUU)G2
YGR107W	YGR107W
YGR108W	YGR108W
YGR109C	YGR109C
tC(GCA)G	tC(GCA)G
YGR109W-A	YGR109W-A
YGR109W-B	YGR109W-B
YGR110W	YGR110W
YGR111W	YGR111W
YGR112W	YGR112W
YGR113W	YGR113W
YGR114C	YGR114C
YGR115C	YGR115C
YGR116W	YGR116W
YGR117C	YGR117C
YGR118W	YGR118W
YGR119C	YGR119C
YGR120C	YGR120C
tN(GUU)G	tN(GUU)G
YGR121C	YGR121C
YGR121W-A	YGR121W-A
YGR122W	YGR122W
YGR122C-A	YGR122C-A
tR(UCU)G3	tR(UCU)G3
YGR123C	YGR123C
tI(AAU)G	tI(AAU)G
YGR124W	YGR124W
YGR125W	YGR125W
YGR126W	YGR126W
YGR127W	YGR127W
YGR128C	YGR128C
YGR129W	YGR129W
YGR130C	YGR130C
YGR131W	YGR131W
YGR132C	YGR132C
YGR133W	YGR133W
YGR134W	YGR134W
YGR135W	YGR135W
YGR136W	YGR136W
YGR137W	YGR137W
YGR138C	YGR138C
YGR139W	YGR139W
YGR140W	YGR140W
YGR141W	YGR141W
YGR142W	YGR142W
tA(AGC)G	tA(AGC)G
YGR143W	YGR143W
tG(UCC)G	tG(UCC)G
YGR144W	YGR144W
YGR145W	YGR145W
YGR146C	YGR146C
YGR146C-A	YGR146C-A
YGR147C	YGR147C
YGR148C	YGR148C
YGR149W	YGR149W
YGR150C	YGR150C
tA(UGC)G	tA(UGC)G
YGR151C	YGR151C
YGR152C	YGR152C
YGR153W	YGR153W
YGR154C	YGR154C
YGR155W	YGR155W
YGR156W	YGR156W
YGR157W	YGR157W
YGR158C	YGR158C
YGR159C	YGR159C
YGR160W	YGR160W
YGR161C	YGR161C
YGR161W-C	YGR161W-C
YGR161W-A	YGR161W-A
YGR161W-B	YGR161W-B
YGR161C-D	YGR161C-D
YGR161C-C	YGR161C-C
tV(AAC)G2	tV(AAC)G2
YGR162W	YGR162W
YGR163W	YGR163W
YGR164W	YGR164W
tR(UCU)G2	tR(UCU)G2
YGR165W	YGR165W
YGR166W	YGR166W
YGR167W	YGR167W
YGR168C	YGR168C
YGR169C	YGR169C
YGR169C-A	YGR169C-A
YGR170W	YGR170W
YGR171C	YGR171C
YGR172C	YGR172C
YGR173W	YGR173W
tG(GCC)G1	tG(GCC)G1
YGR174C	YGR174C
YGR174W-A	YGR174W-A
YGR175C	YGR175C
YGR176W	YGR176W
YGR177C	YGR177C
YGR178C	YGR178C
YGR179C	YGR179C
YGR180C	YGR180C
tL(CAA)G3	tL(CAA)G3
YGR181W	YGR181W
YGR182C	YGR182C
YGR183C	YGR183C
YGR184C	YGR184C
YGR185C	YGR185C
YGR186W	YGR186W
YGR187C	YGR187C
YGR188C	YGR188C
tK(CUU)G3	tK(CUU)G3
YGR189C	YGR189C
tW(CCA)G2	tW(CCA)G2
YGR190C	YGR190C
YGR191W	YGR191W
YGR192C	YGR192C
YGR193C	YGR193C
YGR194C	YGR194C
YGR195W	YGR195W
YGR196C	YGR196C
YGR197C	YGR197C
YGR198W	YGR198W
YGR199W	YGR199W
YGR200C	YGR200C
YGR201C	YGR201C
YGR202C	YGR202C
YGR203W	YGR203W
YGR204W	YGR204W
YGR204C-A	YGR204C-A
YGR205W	YGR205W
YGR206W	YGR206W
YGR207C	YGR207C
YGR208W	YGR208W
YGR209C	YGR209C
YGR210C	YGR210C
YGR211W	YGR211W
YGR212W	YGR212W
YGR213C	YGR213C
YGR214W	YGR214W
YGR215W	YGR215W
YGR216C	YGR216C
YGR217W	YGR217W
tG(GCC)G2	tG(GCC)G2
YGR218W	YGR218W
YGR219W	YGR219W
YGR220C	YGR220C
YGR221C	YGR221C
snR7-L	snR7-L
snR7-S	snR7-S
YGR222W	YGR222W
YGR223C	YGR223C
YGR224W	YGR224W
YGR225W	YGR225W
YGR226C	YGR226C
YGR227W	YGR227W
YGR228W	YGR228W
YGR229C	YGR229C
YGR230W	YGR230W
YGR231C	YGR231C
YGR232W	YGR232W
YGR233C	YGR233C
YGR234W	YGR234W
YGR235C	YGR235C
YGR236C	YGR236C
YGR237C	YGR237C
YGR238C	YGR238C
YGR239C	YGR239C
YGR240C	YGR240C
YGR240C-A	YGR240C-A
YGR241C	YGR241C
YGR242W	YGR242W
YGR243W	YGR243W
YGR244C	YGR244C
YGR245C	YGR245C
YGR246C	YGR246C
YGR247W	YGR247W
YGR248W	YGR248W
YGR249W	YGR249W
YGR250C	YGR250C
YGR251W	YGR251W
YGR252W	YGR252W
YGR253C	YGR253C
YGR254W	YGR254W
YGR255C	YGR255C
tT(UGU)G2	tT(UGU)G2
YGR256W	YGR256W
YGR257C	YGR257C
YGR258C	YGR258C
YGR259C	YGR259C
YGR260W	YGR260W
YGR261C	YGR261C
YGR262C	YGR262C
YGR263C	YGR263C
YGR264C	YGR264C
YGR265W	YGR265W
YGR266W	YGR266W
YGR267C	YGR267C
YGR268C	YGR268C
YGR269W	YGR269W
YGR270W	YGR270W
YGR270C-A	YGR270C-A
YGR271W	YGR271W
YGR271C-A	YGR271C-A
YGR273C	YGR273C
YGR274C	YGR274C
YGR275W	YGR275W
YGR276C	YGR276C
YGR277C	YGR277C
YGR278W	YGR278W
YGR279C	YGR279C
YGR280C	YGR280C
YGR281W	YGR281W
YGR282C	YGR282C
YGR283C	YGR283C
YGR284C	YGR284C
YGR285C	YGR285C
YGR286C	YGR286C
YGR287C	YGR287C
YGR288W	YGR288W
YGR289C	YGR289C
YGR290W	YGR290W
YGR291C	YGR291C
YGR292W	YGR292W
YGR293C	YGR293C
YGR294W	YGR294W
YGR295C	YGR295C
YGR296W	YGR296W
YGR296C-A	YGR296C-A
YGR296C-B	YGR296C-B
YLL067C	YLL067C
YLL067W-A	YLL067W-A
YLL066W-B	YLL066W-B
YLL066C	YLL066C
YLL066W-A	YLL066W-A
YLL065W	YLL065W
YLL064C	YLL064C
YLL063C	YLL063C
YLL062C	YLL062C
YLL061W	YLL061W
YLL060C	YLL060C
YLL059C	YLL059C
YLL058W	YLL058W
YLL057C	YLL057C
YLL056C	YLL056C
YLL055W	YLL055W
YLL054C	YLL054C
YLL053C	YLL053C
YLL052C	YLL052C
YLL051C	YLL051C
YLL050C	YLL050C
YLL049W	YLL049W
YLL048C	YLL048C
YLL047W	YLL047W
YLL046C	YLL046C
YLL045C	YLL045C
YLL044W	YLL044W
YLL043W	YLL043W
YLL042C	YLL042C
YLL041C	YLL041C
YLL040C	YLL040C
YLL039C	YLL039C
YLL038C	YLL038C
YLL037W	YLL037W
YLL036C	YLL036C
YLL035W	YLL035W
YLL034C	YLL034C
YLL033W	YLL033W
YLL032C	YLL032C
YLL031C	YLL031C
YLL030C	YLL030C
YLL029W	YLL029W
YLL028W	YLL028W
YLL027W	YLL027W
YLL026W	YLL026W
tP(UGG)L	tP(UGG)L
YLL025W	YLL025W
YLL024C	YLL024C
YLL023C	YLL023C
YLL022C	YLL022C
YLL021W	YLL021W
YLL020C	YLL020C
YLL019C	YLL019C
YLL019W-A	YLL019W-A
YLL018C-A	YLL018C-A
YLL018C	YLL018C
YLL017W	YLL017W
YLL016W	YLL016W
YLL015W	YLL015W
YLL014W	YLL014W
YLL013C	YLL013C
YLL012W	YLL012W
YLL011W	YLL011W
YLL010C	YLL010C
YLL009C	YLL009C
YLL008W	YLL008W
YLL007C	YLL007C
YLL006W-A	YLL006W-A
YLL006W	YLL006W
YLL005C	YLL005C
YLL004W	YLL004W
YLL003W	YLL003W
YLL002W	YLL002W
YLL001W	YLL001W
YLR001C	YLR001C
